Name,Type,Address,Postal Code,Latitude,Longitude,Washroom,Product,Neighbourhood,neighbourhood_code,neighbourhood_name
Park Lawn Rd at Lake Shore Blvd West,3,,,43.62299,-79.4817,,0,,161,Humber Bay Shores
Park Lawn Rd at Lake Shore Blvd West North Side,3,,,43.62332,-79.4819,,0,,161,Humber Bay Shores
Park Lawn Rd at Lorne Ave,3,,,43.63073,-79.491,,0,,16,Stonegate-Queensway
Park Lawn Rd at Lorne Ave,3,,,43.63087,-79.4913,,0,,16,Stonegate-Queensway
Park Lawn Rd at Park Lane,3,,,43.63312,-79.4922,,0,,16,Stonegate-Queensway
Park Lawn Rd at The Queensway North Side,3,,,43.62949,-79.4904,,0,,16,Stonegate-Queensway
Park Lawn Rd at The Queensway South Side,3,,,43.62866,-79.49,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Ashton Manor,3,,,43.64608,-79.5045,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Berry Rd,3,,,43.63498,-79.4997,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Bloor St West,3,,,43.64849,-79.5053,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Bloor St West South Side,3,,,43.64802,-79.5053,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Edgemore Dr North Side,3,,,43.64553,-79.504,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Edwalter Ave,3,,,43.63685,-79.5003,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Fairmar Ave,3,,,43.63756,-79.5008,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Glenaden Ave East,3,,,43.64285,-79.5029,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Glenellen Dr West,3,,,43.63964,-79.5017,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Glenroy Ave,3,,,43.64369,-79.5034,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Kingslea Gardens,3,,,43.64097,-79.5021,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Kirk Bradden Rd East,3,,,43.63873,-79.5011,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Meadowvale Dr,3,,,43.64688,-79.5046,,0,,16,Stonegate-Queensway
Prince Edward Dr South at Sunnylea Ave West,3,,,43.64165,-79.5026,,0,,16,Stonegate-Queensway
Stephen Dr at Berry Rd,3,,,43.63738,-79.4871,,0,,16,Stonegate-Queensway
Stephen Dr at Cloverhill Rd,3,,,43.63522,-79.4863,,0,,16,Stonegate-Queensway
Stephen Dr at Cloverhill Rd North Side,3,,,43.63536,-79.4863,,0,,16,Stonegate-Queensway
Stephen Dr at The Queensway,3,,,43.6305,-79.4844,,0,,16,Stonegate-Queensway
Stephen Dr at The Queensway North Side,3,,,43.63084,-79.4844,,0,,16,Stonegate-Queensway
Stephen Dr at Whitworth Ave,3,,,43.63239,-79.4852,,0,,16,Stonegate-Queensway
Stephen Dr at Whitworth Ave North Side,3,,,43.63281,-79.4852,,0,,16,Stonegate-Queensway
1222 Pharmacy Ave,3,,,43.74839,-79.3068,,0,,119,Wexford/Maryvale
1235 Pharmacy Ave,3,,,43.74871,-79.3067,,0,,119,Wexford/Maryvale
Craigton Dr at Pharmacy Ave West Side,3,,,43.72721,-79.2986,,0,,119,Wexford/Maryvale
Danforth Ave at Victoria Park Ave,3,,,43.69139,-79.288,,0,,121,Oakridge
Denton Ave at Macey Ave,3,,,43.69331,-79.2871,,0,,121,Oakridge
Denton Ave at Madelaine Ave,3,,,43.69352,-79.2857,,0,,121,Oakridge
Denton Ave at St Dunstan Dr,3,,,43.69358,-79.286,,0,,121,Oakridge
Penworth Rd at Crosland Dr,3,,,43.76521,-79.3106,,0,,119,Wexford/Maryvale
Penworth Rd at Pharmacy Ave,3,,,43.76496,-79.3125,,0,,119,Wexford/Maryvale
Pharmacy Ave at Albion Ave,3,,,43.6957,-79.2849,,0,,121,Oakridge
Pharmacy Ave at Alvinston Rd North Side,3,,,43.72391,-79.2968,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Biscayne Blvd South Side,3,,,43.73105,-79.2998,,0,,119,Wexford/Maryvale
Pharmacy Ave at Bolster Ave,3,,,43.70656,-79.2896,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Brian Ave,3,,,43.74613,-79.3057,,0,,119,Wexford/Maryvale
Pharmacy Ave at Brian Ave,3,,,43.7463,-79.306,,0,,119,Wexford/Maryvale
Pharmacy Ave at Camilla Cres North Side,3,,,43.71384,-79.2925,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Christina Cres (South),3,,,43.76066,-79.3108,,0,,119,Wexford/Maryvale
Pharmacy Ave at Christina Cres (South),3,,,43.76083,-79.311,,0,,119,Wexford/Maryvale
Pharmacy Ave at Comstock Rd,3,,,43.71919,-79.2948,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Conroy Ave,3,,,43.70283,-79.288,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Craigton Dr,3,,,43.72713,-79.2979,,0,,119,Wexford/Maryvale
Pharmacy Ave at Craigton Dr,3,,,43.72737,-79.2983,,0,,119,Wexford/Maryvale
Pharmacy Ave at Dawes Rd,3,,,43.70843,-79.2904,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Dawes Rd North Side,3,,,43.7084,-79.2902,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Denton Ave,3,,,43.6944,-79.2844,,0,,121,Oakridge
Pharmacy Ave at Denton Ave North Side,3,,,43.69448,-79.2842,,0,,121,Oakridge
Pharmacy Ave at Dewey Dr,3,,,43.75477,-79.3092,,0,,119,Wexford/Maryvale
Pharmacy Ave at Dewey Dr,3,,,43.75512,-79.3095,,0,,119,Wexford/Maryvale
Pharmacy Ave at Dolphin Dr,3,,,43.7002,-79.2869,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Dolphin Dr North Side,3,,,43.70033,-79.2867,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Eglinton Ave East,3,,,43.72551,-79.2974,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Eglinton Ave East,3,,,43.72601,-79.2977,,0,,119,Wexford/Maryvale
Pharmacy Ave at Eglinton Sq (East Entrance),3,,,43.72414,-79.2971,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Ellesmere Rd,3,,,43.75889,-79.31,,0,,119,Wexford/Maryvale
Pharmacy Ave at Ellesmere Rd,3,,,43.7593,-79.3104,,0,,119,Wexford/Maryvale
Pharmacy Ave at Ellesmere Rd South Side,3,,,43.75864,-79.3102,,0,,119,Wexford/Maryvale
Pharmacy Ave at Elm Bank Rd,3,,,43.73449,-79.3012,,0,,119,Wexford/Maryvale
Pharmacy Ave at Florens Ave,3,,,43.70429,-79.2884,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Holswade Rd South Side,3,,,43.71945,-79.2951,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Innisdale Dr,3,,,43.73477,-79.3011,,0,,119,Wexford/Maryvale
Pharmacy Ave at Innismore Cres,3,,,43.73593,-79.3016,,0,,119,Wexford/Maryvale
Pharmacy Ave at Innismore Cres,3,,,43.73621,-79.3018,,0,,119,Wexford/Maryvale
Pharmacy Ave at Janet Blvd,3,,,43.74203,-79.3042,,0,,119,Wexford/Maryvale
Pharmacy Ave at Kellyvale Rd,3,,,43.75692,-79.31,,0,,119,Wexford/Maryvale
Pharmacy Ave at Kellyvale Rd,3,,,43.75737,-79.3103,,0,,119,Wexford/Maryvale
Pharmacy Ave at Knightsbridge Rd,3,,,43.71608,-79.2935,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Knightsbridge Rd,3,,,43.71635,-79.2938,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Lawrence Ave East,3,,,43.74302,-79.3044,,0,,119,Wexford/Maryvale
Pharmacy Ave at Lawrence Ave East,3,,,43.74344,-79.3049,,0,,119,Wexford/Maryvale
Pharmacy Ave at Nancy Ave,3,,,43.70625,-79.2892,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Pachino Blvd,3,,,43.76311,-79.3118,,0,,119,Wexford/Maryvale
Pharmacy Ave at Pachino Blvd South Side,3,,,43.76297,-79.312,,0,,119,Wexford/Maryvale
Pharmacy Ave at Penaire St,3,,,43.70265,-79.2877,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Princeway Dr,3,,,43.753,-79.3084,,0,,119,Wexford/Maryvale
Pharmacy Ave at Princeway Dr,3,,,43.75326,-79.3088,,0,,119,Wexford/Maryvale
Pharmacy Ave at Rannock St,3,,,43.72896,-79.2987,,0,,119,Wexford/Maryvale
Pharmacy Ave at Rannock St,3,,,43.7291,-79.299,,0,,119,Wexford/Maryvale
Pharmacy Ave at Rosita Cres North Side,3,,,43.71214,-79.2918,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Sherwood Ave,3,,,43.73998,-79.3032,,0,,119,Wexford/Maryvale
Pharmacy Ave at Sherwood Ave South Side,3,,,43.73987,-79.3034,,0,,119,Wexford/Maryvale
Pharmacy Ave at Singleton Rd,3,,,43.73139,-79.2997,,0,,119,Wexford/Maryvale
Pharmacy Ave at St Bedes Rd,3,,,43.70469,-79.2888,,0,,120,Clairlea-Birchmount
Pharmacy Ave at St Clair Ave East,3,,,43.70968,-79.2907,,0,,120,Clairlea-Birchmount
Pharmacy Ave at St Clair Ave East,3,,,43.71009,-79.2912,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Stamford Sq,3,,,43.71203,-79.292,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Stellarton Rd,3,,,43.71376,-79.2927,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Sundridge Dr,3,,,43.72158,-79.296,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Sundridge Dr North Side,3,,,43.72129,-79.2957,,0,,120,Clairlea-Birchmount
Pharmacy Ave at Surrey Ave,3,,,43.73728,-79.3021,,0,,119,Wexford/Maryvale
Pharmacy Ave at Surrey Ave,3,,,43.73751,-79.3024,,0,,119,Wexford/Maryvale
Pharmacy Ave at Teesdale Place,3,,,43.69684,-79.2852,,0,,121,Oakridge
Pharmacy Ave at Teesdale Place,3,,,43.69713,-79.2856,,0,,121,Oakridge
Rannock St at Pharmacy Ave,3,,,43.72883,-79.2991,,0,,119,Wexford/Maryvale
Reddins Rd at Crosland Dr,3,,,43.76442,-79.3105,,0,,119,Wexford/Maryvale
Victoria Park Ave at Denton Ave,3,,,43.69263,-79.2888,,0,,121,Oakridge
Victoria Park Station at Bus Bay 2,3,,,43.69341,-79.2881,,0,,121,Oakridge
2900 Warden Ave - Bridlewood Mall,3,,,43.79924,-79.3172,,0,,147,L'Amoreaux West
3325 Warden Ave,3,,,43.81426,-79.3244,,0,,116,Steeles
3390 Major Mackenzie Dr East,3,,,43.89368,-79.3367,,0,,,
3450 Danforth Ave,3,,,43.69418,-79.275,,0,,121,Oakridge
673 Warden Ave,3,,,43.70564,-79.2782,,0,,120,Clairlea-Birchmount
689 Warden Ave,3,,,43.70741,-79.279,,0,,120,Clairlea-Birchmount
7074 Warden Ave at Warden Centre Plaza,3,,,43.82202,-79.3249,,0,,,
7075 Warden Ave at Warden Centre Plaza,3,,,43.82221,-79.3253,,0,,,
7303 Warden Ave,3,,,43.83016,-79.327,,0,,,
781 Warden Ave,3,,,43.72493,-79.2863,,0,,120,Clairlea-Birchmount
800 Warden Ave,3,,,43.72522,-79.2868,,0,,120,Clairlea-Birchmount
8601 Warden Ave,3,,,43.85768,-79.3342,,0,,,
Angus Glen Community Centre Loop at Major Mackenzie Dr East,3,,,43.89461,-79.3374,,0,,,
Danforth Rd at Landry Ave,3,,,43.6948,-79.2762,,0,,121,Oakridge
Major Mackenzie Dr East at Glenbourne Park Dr,3,,,43.89293,-79.3404,,0,,,
Major Mackenzie Dr East at Glenbourne Park Dr,3,,,43.89272,-79.3406,,0,,,
Opposite 2900 Warden Ave - Bridlewood Mall,3,,,43.7991,-79.3168,,0,,148,East L'Amoreaux
Opposite 7303 Warden Ave,3,,,43.83022,-79.3274,,0,,,
Warden Ave at 125 Bamburgh Cir Apts,3,,,43.81447,-79.3247,,0,,116,Steeles
Warden Ave at 14Th Ave,3,,,43.8374,-79.3289,,0,,,
Warden Ave at 16Th Ave,3,,,43.87424,-79.3389,,0,,,
Warden Ave at 16Th Ave,3,,,43.87371,-79.3384,,0,,,
Warden Ave at Alden Rd South Side,3,,,43.83719,-79.3293,,0,,,
Warden Ave at Apartments (South of Finch),3,,,43.79484,-79.3151,,0,,147,L'Amoreaux West
Warden Ave at Apartments (South of Finch),3,,,43.79458,-79.3148,,0,,148,East L'Amoreaux
Warden Ave at Apple Creek Blvd,3,,,43.86007,-79.3352,,0,,,
Warden Ave at Arkona Dr,3,,,43.77297,-79.3051,,0,,118,Tam O'Shanter-Sullivan
Warden Ave at Ashtonbee Rd,3,,,43.73087,-79.289,,0,,119,Wexford/Maryvale
Warden Ave at Ashtonbee Rd,3,,,43.73055,-79.2886,,0,,119,Wexford/Maryvale
Warden Ave at Bamburgh Cir (North),3,,,43.81633,-79.3247,,0,,116,Steeles
Warden Ave at Bamburgh Cir (North),3,,,43.81608,-79.3244,,0,,116,Steeles
Warden Ave at Bamburgh Cir (South),3,,,43.81173,-79.3236,,0,,116,Steeles
Warden Ave at Bamburgh Cir (South),3,,,43.81152,-79.3232,,0,,116,Steeles
Warden Ave at Baycliffe Rd,3,,,43.8677,-79.3372,,0,,,
Warden Ave at Bertrand Ave,3,,,43.73326,-79.2899,,0,,119,Wexford/Maryvale
Warden Ave at Bertrand Ave,3,,,43.73291,-79.2895,,0,,119,Wexford/Maryvale
Warden Ave at Boem Ave,3,,,43.74844,-79.2961,,0,,119,Wexford/Maryvale
Warden Ave at Boem Ave,3,,,43.74816,-79.2958,,0,,119,Wexford/Maryvale
Warden Ave at Bowater Dr,3,,,43.78102,-79.3092,,0,,118,Tam O'Shanter-Sullivan
Warden Ave at Bowater Dr North Side,3,,,43.78106,-79.3089,,0,,118,Tam O'Shanter-Sullivan
Warden Ave at Bridge to Markham Theatre,3,,,43.85811,-79.3347,,0,,,
Warden Ave at Bridletowne Cir (North),3,,,43.80137,-79.3185,,0,,148,East L'Amoreaux
Warden Ave at Bridletowne Cir (North) South Side,3,,,43.80119,-79.3187,,0,,147,L'Amoreaux West
Warden Ave at Bridletowne Cir (South),3,,,43.79233,-79.3141,,0,,147,L'Amoreaux West
Warden Ave at Bridletowne Cir (South),3,,,43.7921,-79.3137,,0,,148,East L'Amoreaux
Warden Ave at Cachet Pkwy (South),3,,,43.88852,-79.3424,,0,,,
Warden Ave at Cachet Pkwy (South),3,,,43.88843,-79.3422,,0,,,
Warden Ave at Calvert Rd,3,,,43.8771,-79.3395,,0,,,
Warden Ave at Calvert Rd,3,,,43.87675,-79.3392,,0,,,
Warden Ave at Canadian Rd,3,,,43.7586,-79.3003,,0,,119,Wexford/Maryvale
Warden Ave at Canadian Rd North Side,3,,,43.75901,-79.3001,,0,,119,Wexford/Maryvale
Warden Ave at Carlton Rd,3,,,43.86736,-79.3367,,0,,,
Warden Ave at Cass Ave,3,,,43.77584,-79.3064,,0,,118,Tam O'Shanter-Sullivan
Warden Ave at Castille Ave,3,,,43.74043,-79.2926,,0,,119,Wexford/Maryvale
Warden Ave at Cataraqui Cres,3,,,43.70231,-79.2768,,0,,120,Clairlea-Birchmount
Warden Ave at Clegg Rd,3,,,43.85371,-79.3336,,0,,,
Warden Ave at Clegg Rd,3,,,43.85326,-79.3331,,0,,,
Warden Ave at Cloverleaf Gate,3,,,43.7732,-79.3055,,0,,118,Tam O'Shanter-Sullivan
Warden Ave at Comstock Rd,3,,,43.72184,-79.2853,,0,,120,Clairlea-Birchmount
Warden Ave at Comstock Rd,3,,,43.72144,-79.2848,,0,,120,Clairlea-Birchmount
Warden Ave at Danforth Rd North Side,3,,,43.69777,-79.275,,0,,121,Oakridge
Warden Ave at Danube Dr,3,,,43.74365,-79.2942,,0,,119,Wexford/Maryvale
Warden Ave at Denison St,3,,,43.82765,-79.3267,,0,,,
Warden Ave at Denison St North Side,3,,,43.82792,-79.3265,,0,,,
Warden Ave at Eglinton Ave East,3,,,43.72801,-79.2879,,0,,119,Wexford/Maryvale
Warden Ave at Eglinton Ave East,3,,,43.72749,-79.2874,,0,,120,Clairlea-Birchmount
Warden Ave at Eglinton Ave East North Side,3,,,43.72842,-79.2877,,0,,119,Wexford/Maryvale
Warden Ave at Ellesmere Rd,3,,,43.76139,-79.301,,0,,119,Wexford/Maryvale
Warden Ave at Ellesmere Rd,3,,,43.761,-79.3005,,0,,119,Wexford/Maryvale
Warden Ave at Ellington Dr,3,,,43.75704,-79.2993,,0,,119,Wexford/Maryvale
Warden Ave at Enterprise Blvd,3,,,43.84868,-79.3322,,0,,,
Warden Ave at Enterprise Blvd,3,,,43.84829,-79.3316,,0,,,
Warden Ave at Fairfax Cres,3,,,43.71626,-79.283,,0,,120,Clairlea-Birchmount
Warden Ave at Fairfax Cres,3,,,43.7161,-79.2825,,0,,120,Clairlea-Birchmount
Warden Ave at Finch Ave East,3,,,43.79692,-79.316,,0,,147,L'Amoreaux West
Warden Ave at Finch Ave East,3,,,43.79661,-79.3155,,0,,148,East L'Amoreaux
Warden Ave at Firvalley Crt,3,,,43.70397,-79.2775,,0,,120,Clairlea-Birchmount
Warden Ave at Frey Cres,3,,,43.74345,-79.2938,,0,,119,Wexford/Maryvale
Warden Ave at Gibson Dr,3,,,43.82406,-79.3258,,0,,,
Warden Ave at Glen Springs Dr,3,,,43.80467,-79.3203,,0,,147,L'Amoreaux West
Warden Ave at Glen Springs Dr,3,,,43.80465,-79.32,,0,,148,East L'Amoreaux
Warden Ave at Glenbourne Park Dr,3,,,43.88247,-79.3408,,0,,,
Warden Ave at Glenbourne Park Dr,3,,,43.88227,-79.3406,,0,,,
Warden Ave at Glencove Dr,3,,,43.85965,-79.3347,,0,,,
Warden Ave at Highway 7,3,,,43.85591,-79.3341,,0,,,
Warden Ave at Highway 7,3,,,43.85554,-79.3336,,0,,,
Warden Ave at Huntingwood Dr,3,,,43.78558,-79.3112,,0,,147,L'Amoreaux West
Warden Ave at Huntingwood Dr,3,,,43.78534,-79.3107,,0,,118,Tam O'Shanter-Sullivan
Warden Ave at Hymus Rd,3,,,43.71973,-79.2844,,0,,120,Clairlea-Birchmount
Warden Ave at Hymus Rd,3,,,43.71951,-79.284,,0,,120,Clairlea-Birchmount
Warden Ave at Lawrence Ave East,3,,,43.74556,-79.295,,0,,119,Wexford/Maryvale
Warden Ave at Lawrence Ave East,3,,,43.74509,-79.2945,,0,,119,Wexford/Maryvale
Warden Ave at Lowcrest Blvd,3,,,43.77549,-79.3065,,0,,118,Tam O'Shanter-Sullivan
Warden Ave at Lupin Dr,3,,,43.76566,-79.3023,,0,,119,Wexford/Maryvale
Warden Ave at Lupin Dr North Side,3,,,43.76575,-79.3021,,0,,119,Wexford/Maryvale
Warden Ave at Mack Ave North Side,3,,,43.70013,-79.2759,,0,,121,Oakridge
Warden Ave at Major Mackenzie Dr East,3,,,43.89168,-79.343,,0,,,
Warden Ave at Major Mackenzie Dr East South Side,3,,,43.89141,-79.3432,,0,,,
Warden Ave at Manhattan Dr,3,,,43.75211,-79.2976,,0,,119,Wexford/Maryvale
Warden Ave at Manhattan Dr,3,,,43.75182,-79.2972,,0,,119,Wexford/Maryvale
Warden Ave at Marble Arch Cres,3,,,43.73628,-79.2912,,0,,119,Wexford/Maryvale
Warden Ave at Masseyfield Gate,3,,,43.82366,-79.3254,,0,,,
Warden Ave at McNabb St,3,,,43.83297,-79.3278,,0,,,
Warden Ave at McNicoll Ave,3,,,43.80652,-79.3212,,0,,116,Steeles
Warden Ave at McNicoll Ave North Side,3,,,43.80671,-79.321,,0,,116,Steeles
Warden Ave at McPherson St,3,,,43.83338,-79.3282,,0,,,
Warden Ave at Metropolitan Rd,3,,,43.7671,-79.3026,,0,,119,Wexford/Maryvale
Warden Ave at Metropolitan Rd South Side,3,,,43.76682,-79.3028,,0,,119,Wexford/Maryvale
Warden Ave at Minford Ave North Side,3,,,43.73722,-79.2913,,0,,119,Wexford/Maryvale
Warden Ave at Murray Glen Dr,3,,,43.75617,-79.2992,,0,,119,Wexford/Maryvale
Warden Ave at Opposite Walkway to Seagrave Cres,3,,,43.80916,-79.3224,,0,,116,Steeles
Warden Ave at Roper Rd,3,,,43.71433,-79.2822,,0,,120,Clairlea-Birchmount
Warden Ave at Roper Rd (North Commuter Parking Lot),3,,,43.71388,-79.2817,,0,,120,Clairlea-Birchmount
Warden Ave at Sheppard Ave East,3,,,43.77887,-79.3082,,0,,118,Tam O'Shanter-Sullivan
Warden Ave at Sheppard Ave East,3,,,43.77857,-79.3076,,0,,118,Tam O'Shanter-Sullivan
Warden Ave at Sherry Rd,3,,,43.72351,-79.286,,0,,120,Clairlea-Birchmount
Warden Ave at Sherry Rd North Side,3,,,43.72367,-79.2858,,0,,120,Clairlea-Birchmount
Warden Ave at Sherwood Ave South Side,3,,,43.74192,-79.2935,,0,,119,Wexford/Maryvale
Warden Ave at Steeles Ave East,3,,,43.8198,-79.3247,,0,,,
Warden Ave at Steeles Ave East,3,,,43.81937,-79.3242,,0,,116,Steeles
Warden Ave at Steeles Ave East North Side,3,,,43.8203,-79.3245,,0,,,
Warden Ave at Steeles Ave East South Side,3,,,43.81898,-79.3245,,0,,116,Steeles
Warden Ave at Tower Dr,3,,,43.75447,-79.2986,,0,,119,Wexford/Maryvale
Warden Ave at Tower Dr,3,,,43.75431,-79.2982,,0,,119,Wexford/Maryvale
Warden Ave at Upton Rd,3,,,43.71845,-79.2839,,0,,120,Clairlea-Birchmount
Warden Ave at Upton Rd,3,,,43.71815,-79.2834,,0,,120,Clairlea-Birchmount
Warden Ave at Walbon Rd,3,,,43.73979,-79.2926,,0,,119,Wexford/Maryvale
Warden Ave at Walkway to Seagrave Cres,3,,,43.80918,-79.3221,,0,,116,Steeles
Warden Ave at Wayne Ave,3,,,43.73807,-79.2919,,0,,119,Wexford/Maryvale
Warden Loop at Steeles Ave East,3,,,43.82097,-79.3251,,0,,,
Warden Station at Temporary Bus Bay 8,3,,,43.7108,-79.2804,,0,,120,Clairlea-Birchmount
2661 Kingston Rd,3,,,43.71542,-79.2434,,0,,123,Cliffcrest
3701 Danforth Ave - Variety Village,3,,,43.69884,-79.2587,,0,,122,Birchcliffe-Cliffside
673 Warden Ave,3,,,43.70564,-79.2782,,0,,120,Clairlea-Birchmount
682 Warden Ave,3,,,43.70585,-79.2786,,0,,121,Oakridge
689 Warden Ave,3,,,43.70741,-79.279,,0,,120,Clairlea-Birchmount
Barkdene Hills at Gradwell Dr,3,,,43.71601,-79.2358,,0,,123,Cliffcrest
Barkdene Hills at Larwood Blvd,3,,,43.71558,-79.2378,,0,,123,Cliffcrest
Birchmount Rd at Danforth Ave,3,,,43.69684,-79.2638,,0,,122,Birchcliffe-Cliffside
Birchmount Rd at Hollis Ave,3,,,43.69512,-79.2633,,0,,122,Birchcliffe-Cliffside
Birchmount Rd at Hollis Ave,3,,,43.69494,-79.263,,0,,122,Birchcliffe-Cliffside
Birchmount Rd at Kingston Rd,3,,,43.69314,-79.2625,,0,,122,Birchcliffe-Cliffside
Birchmount Rd at Kingston Rd North Side,3,,,43.69382,-79.2625,,0,,122,Birchcliffe-Cliffside
Birchmount Rd at Parkette Pl,3,,,43.69618,-79.2637,,0,,122,Birchcliffe-Cliffside
Brimley Rd at Kingston Rd North Side,3,,,43.71919,-79.2407,,0,,123,Cliffcrest
Brimley Rd at St Clair Ave East,3,,,43.72074,-79.2413,,0,,123,Cliffcrest
Brooklawn Ave at Barkdene Hills,3,,,43.71686,-79.2338,,0,,123,Cliffcrest
Brooklawn Ave at Kingston Rd South Side,3,,,43.72161,-79.2359,,0,,123,Cliffcrest
Brooklawn Ave at Sloley Rd,3,,,43.71958,-79.2349,,0,,123,Cliffcrest
Kingston Rd at Birchcliff Ave,3,,,43.69161,-79.2647,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Birchcliff Ave,3,,,43.69134,-79.2648,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Brimley Rd West Side,3,,,43.71801,-79.2409,,0,,123,Cliffcrest
Kingston Rd at Chine Dr,3,,,43.7143,-79.2451,,0,,123,Cliffcrest
Kingston Rd at Chine Dr,3,,,43.71392,-79.245,,0,,123,Cliffcrest
Kingston Rd at Claremore Ave,3,,,43.70416,-79.2528,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Cliffside Dr East Side,3,,,43.70418,-79.2525,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Eastwood Ave,3,,,43.6903,-79.267,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Kildonan Dr,3,,,43.68996,-79.2673,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Manderley Dr,3,,,43.68907,-79.2691,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Manderley Dr,3,,,43.68867,-79.2694,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Midland Ave,3,,,43.71078,-79.2482,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Midland Ave West Side,3,,,43.71097,-79.2485,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Resthaven Memorial Gardens,3,,,43.71582,-79.2434,,0,,123,Cliffcrest
Kingston Rd at Ridgemoor Ave,3,,,43.70615,-79.2512,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Sandown Ave,3,,,43.70896,-79.2499,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Sandown Ave,3,,,43.70858,-79.2497,,0,,122,Birchcliffe-Cliffside
Kingston Rd at Sharpe St,3,,,43.70653,-79.2514,,0,,122,Birchcliffe-Cliffside
Opposite 3701 Danforth Ave - Variety Village,3,,,43.69922,-79.2585,,0,,122,Birchcliffe-Cliffside
Opposite 689 Warden Ave,3,,,43.7074,-79.2792,,0,,121,Oakridge
St Clair Ave East at Fermoy Rd,3,,,43.72124,-79.2393,,0,,123,Cliffcrest
St Clair Ave East at Kingston Rd,3,,,43.72174,-79.2368,,0,,123,Cliffcrest
Warden Ave at Burn Hill Rd,3,,,43.7003,-79.2762,,0,,121,Oakridge
Warden Ave at Cataraqui Cres,3,,,43.70231,-79.2768,,0,,120,Clairlea-Birchmount
Warden Ave at Cataraqui Cres,3,,,43.70247,-79.2772,,0,,121,Oakridge
Warden Ave at Clonmore Dr,3,,,43.69299,-79.2732,,0,,122,Birchcliffe-Cliffside
Warden Ave at Danforth Ave,3,,,43.69424,-79.2735,,0,,121,Oakridge
Warden Ave at Danforth Ave,3,,,43.69455,-79.2739,,0,,121,Oakridge
Warden Ave at Danforth Rd,3,,,43.69702,-79.2746,,0,,121,Oakridge
Warden Ave at Danforth Rd North Side,3,,,43.69777,-79.275,,0,,121,Oakridge
Warden Ave at Danforth Rd South Side,3,,,43.69647,-79.2746,,0,,121,Oakridge
Warden Ave at Firvalley Crt,3,,,43.70397,-79.2775,,0,,120,Clairlea-Birchmount
Warden Ave at Firvalley Crt,3,,,43.70374,-79.2777,,0,,121,Oakridge
Warden Ave at Hollis Ave North Side,3,,,43.69319,-79.273,,0,,122,Birchcliffe-Cliffside
Warden Ave at Ionson Blvd,3,,,43.69068,-79.2721,,0,,122,Birchcliffe-Cliffside
Warden Ave at Ionson Blvd,3,,,43.69073,-79.2722,,0,,122,Birchcliffe-Cliffside
Warden Ave at Kingston Rd,3,,,43.68807,-79.2712,,0,,122,Birchcliffe-Cliffside
Warden Ave at Kingston Rd North Side,3,,,43.68819,-79.271,,0,,122,Birchcliffe-Cliffside
Warden Ave at Mack Ave North Side,3,,,43.70013,-79.2759,,0,,121,Oakridge
Warden Station at Temporary Bus Bay 1,3,,,43.70982,-79.28,,0,,120,Clairlea-Birchmount
